"harmMeans" "medians" "means" "low95" "high95" "CIwidth"
"Pseudantechinus_ningbing" 0.0985541974466144 0.0985541974466144 0.0985541974466144 0.0985541974466144 0.0985541974466144 0
"Pseudantechinus_macdonnellensis" 0.128138847575965 0.128138847575965 0.128138847575965 0.128138847575965 0.128138847575965 0
"Pseudantechinus_roryi" 0.166100965553669 0.166100965553669 0.166100965553669 0.166100965553669 0.166100965553669 0
"Pseudantechinus_mimulus" 0.166100965553669 0.166100965553669 0.166100965553669 0.166100965553669 0.166100965553669 0
"Pseudantechinus_woolleyae" 0.0856846540074075 0.0856846540074075 0.0856846540074075 0.0856846540074075 0.0856846540074075 0
"Pseudantechinus_bilarni" 0.0830091737524448 0.0830091737524448 0.0830091737524448 0.0830091737524448 0.0830091737524448 0
"Dasyurus_hallucatus" 0.213606779119176 0.213606779119176 0.213606779119176 0.213606779119176 0.213606779119176 0
"Dasyurus_maculatus" 0.274491552616734 0.274491552616734 0.274491552616734 0.274491552616734 0.274491552616734 0
"Dasyurus_albopunctatus" 0.291161131739065 0.291161131739065 0.291161131739065 0.291161131739065 0.291161131739065 0
"Dasyurus_geoffroii" 0.307224441618746 0.307224441618746 0.307224441618746 0.307224441618746 0.307224441618746 0
"Dasyurus_spartacus" 0.307224441618746 0.307224441618746 0.307224441618746 0.307224441618746 0.307224441618746 0
"Dasyurus_viverrinus" 0.302872042179993 0.302872042179993 0.302872042179993 0.302872042179993 0.302872042179993 0
"Sarcophilus_harrisii" 0.189188530291984 0.189188530291984 0.189188530291984 0.189188530291984 0.189188530291984 0
"Neophascogale_lorentzii" 0.204575901977298 0.204575901977298 0.204575901977298 0.204575901977298 0.204575901977298 0
"Phascolosorex_dorsalis" 0.223555543951334 0.223555543951334 0.223555543951334 0.223555543951334 0.223555543951334 0
"Phascolosorex_doriae" 0.223555543951334 0.223555543951334 0.223555543951334 0.223555543951334 0.223555543951334 0
"Parantechinus_apicalis" 0.178713082113563 0.178713082113563 0.178713082113563 0.178713082113563 0.178713082113563 0
"Myoictis_wavicus" 0.272016251969468 0.272016251969468 0.272016251969468 0.272016251969468 0.272016251969468 0
"Myoictis_leucura" 0.272016251969468 0.272016251969468 0.272016251969468 0.272016251969468 0.272016251969468 0
"Myoictis_wallacei" 0.262858517378701 0.262858517378701 0.262858517378701 0.262858517378701 0.262858517378701 0
"Myoictis_melas" 0.220479879193551 0.220479879193551 0.220479879193551 0.220479879193551 0.220479879193551 0
"Dasyuroides_byrnei" 0.0611971586478402 0.0611971586478402 0.0611971586478402 0.0611971586478402 0.0611971586478402 0
"Sminthopsis_ooldea" 0.0725236003891434 0.0725236003891434 0.0725236003891434 0.0725236003891434 0.0725236003891434 0
"Sminthopsis_psammophila" 0.08565837569193 0.08565837569193 0.08565837569193 0.08565837569193 0.08565837569193 0
"Sminthopsis_youngsoni" 0.126866819735788 0.126866819735788 0.126866819735788 0.126866819735788 0.126866819735788 0
"Sminthopsis_hirtipes" 0.126866819735788 0.126866819735788 0.126866819735788 0.126866819735788 0.126866819735788 0
"Sminthopsis_archeri" 0.179194932784435 0.179194932784435 0.179194932784435 0.179194932784435 0.179194932784435 0
"Sminthopsis_butleri" 0.186868212272899 0.186868212272899 0.186868212272899 0.186868212272899 0.186868212272899 0
"Sminthopsis_fuliginosus" 0.186868212272899 0.186868212272899 0.186868212272899 0.186868212272899 0.186868212272899 0
"Sminthopsis_gilberti" 0.100436749785288 0.100436749785288 0.100436749785288 0.100436749785288 0.100436749785288 0
"Sminthopsis_dolichura" 0.147977919996982 0.147977919996982 0.147977919996982 0.147977919996982 0.147977919996982 0
"Sminthopsis_leucopus" 0.149436290245987 0.149436290245987 0.149436290245987 0.149436290245987 0.149436290245987 0
"Sminthopsis_murina" 0.149436290245987 0.149436290245987 0.149436290245987 0.149436290245987 0.149436290245987 0
"Sminthopsis_aitkeni" 0.107186029762266 0.107186029762266 0.107186029762266 0.107186029762266 0.107186029762266 0
"Sminthopsis_griseoventer" 0.107186029762266 0.107186029762266 0.107186029762266 0.107186029762266 0.107186029762266 0
"Sminthopsis_granulipes" 0.083604618297477 0.083604618297477 0.083604618297477 0.083604618297477 0.083604618297477 0
"Ningaui_yvonneae" 0.198736124235236 0.198736124235236 0.198736124235236 0.198736124235236 0.198736124235236 0
"Ningaui_ridei" 0.198736124235236 0.198736124235236 0.198736124235236 0.198736124235236 0.198736124235236 0
"Ningaui_timealeyi" 0.137687985055504 0.137687985055504 0.137687985055504 0.137687985055504 0.137687985055504 0
"Sminthopsis_douglasi" 0.261136525994289 0.261136525994289 0.261136525994289 0.261136525994289 0.261136525994289 0
"Sminthopsis_virginiae" 0.261136525994289 0.261136525994289 0.261136525994289 0.261136525994289 0.261136525994289 0
"Sminthopsis_macroura" 0.242367572281645 0.242367572281645 0.242367572281645 0.242367572281645 0.242367572281645 0
"Sminthopsis_bindi" 0.226694081868665 0.226694081868665 0.226694081868665 0.226694081868665 0.226694081868665 0
"Sminthopsis_crassicaudata" 0.152051220301848 0.152051220301848 0.152051220301848 0.152051220301848 0.152051220301848 0
"Sminthopsis_longicaudata" 0.107003299961116 0.107003299961116 0.107003299961116 0.107003299961116 0.107003299961116 0
"Antechinomys_laniger" 0.0422039319185796 0.0422039319185796 0.0422039319185796 0.0422039319185796 0.0422039319185796 0
"Planigale_gilesi" 0.112380598533763 0.112380598533763 0.112380598533763 0.112380598533763 0.112380598533763 0
"Planigale_tenuirostris" 0.112380598533763 0.112380598533763 0.112380598533763 0.112380598533763 0.112380598533763 0
"Planigale_ingrami" 0.0972210991608558 0.0972210991608558 0.0972210991608558 0.0972210991608558 0.0972210991608558 0
"Planigale_novaeguineae" 0.109361332595765 0.109361332595765 0.109361332595765 0.109361332595765 0.109361332595765 0
"Planigale_maculata" 0.109361332595765 0.109361332595765 0.109361332595765 0.109361332595765 0.109361332595765 0
"Thylacinus_cynocephalus" 0.0325604608331358 0.0325604608331358 0.0325604608331358 0.0325604608331358 0.0325604608331358 0
"Myrmecobius_fasciatus" 0.0324874023135824 0.0324874023135824 0.0324874023135824 0.0324874023135824 0.0324874023135824 0
"Notoryctes_caurinus" 0.028205546750319 0.028205546750319 0.028205546750319 0.028205546750319 0.028205546750319 0
"Notoryctes_typhlops" 0.028205546750319 0.028205546750319 0.028205546750319 0.028205546750319 0.028205546750319 0
"Phascolomys_medius" 0.0917931791192403 0.0917931791192403 0.0917931791192403 0.0917931791192403 0.0917931791192403 0
"Phascolonus_gigas" 0.0917931791192403 0.0917931791192403 0.0917931791192403 0.0917931791192403 0.0917931791192403 0
"Lasiorhinus_krefftii" 0.0628544376178016 0.0628544376178016 0.0628544376178016 0.0628544376178016 0.0628544376178016 0
"Lasiorhinus_latifrons" 0.0628544376178016 0.0628544376178016 0.0628544376178016 0.0628544376178016 0.0628544376178016 0
"Vombatus_ursinus" 0.0553548155227934 0.0553548155227934 0.0553548155227934 0.0553548155227934 0.0553548155227934 0
"Vombatus_hacketti" 0.0553548155227934 0.0553548155227934 0.0553548155227934 0.0553548155227934 0.0553548155227934 0
"Maokopia_ronaldi" 0.116612740866521 0.116612740866521 0.116612740866521 0.116612740866521 0.116612740866521 0
"Zygomaturus_trilobus" 0.116612740866521 0.116612740866521 0.116612740866521 0.116612740866521 0.116612740866521 0
"Diprotodon_optatum" 0.115366303658613 0.115366303658613 0.115366303658613 0.115366303658613 0.115366303658613 0
"Palorchestes_azeal" 0.104227006513669 0.104227006513669 0.104227006513669 0.104227006513669 0.104227006513669 0
"Thylacoleo_carnifex" 0.0296020516574446 0.0296020516574446 0.0296020516574446 0.0296020516574446 0.0296020516574446 0
"Phascolarctos_cinereus" 0.0288870579234751 0.0288870579234751 0.0288870579234751 0.0288870579234751 0.0288870579234751 0
"Burramys_parvus" 0.026885407553586 0.026885407553586 0.026885407553586 0.026885407553586 0.026885407553586 0
"Cercartetus_nanus" 0.0456769124765342 0.0456769124765342 0.0456769124765342 0.0456769124765342 0.0456769124765342 0
"Cercartetus_concinnus" 0.0456769124765342 0.0456769124765342 0.0456769124765342 0.0456769124765342 0.0456769124765342 0
"Cercartetus_lepidus" 0.043665455987833 0.043665455987833 0.043665455987833 0.043665455987833 0.043665455987833 0
"Cercartetus_caudatus" 0.0401567747619864 0.0401567747619864 0.0401567747619864 0.0401567747619864 0.0401567747619864 0
"Strigocuscus_celebensis" 0.0780151963784049 0.0774211136225594 0.082050630018927 0.0562352130651139 0.131870302211453 0.0756350891463386
"Ailurops_ursinus" 0.0921645170759349 0.0941886798754615 0.0966295838502537 0.0627440958055127 0.149193515529414 0.0864494197239014
"Ailurops_melanotis" 0.0921645170759349 0.0941886798754615 0.0966295838502537 0.0627440958055127 0.149193515529414 0.0864494197239014
"Spilocuscus_wilsoni" 0.115580794794246 0.120553092146701 0.12590003405159 0.070390720292169 0.208318429814793 0.137927709522624
"Spilocuscus_kraemeri" 0.11637526001393 0.121624834856759 0.126841993993311 0.0699637590065873 0.209252390437038 0.139288631430451
"Spilocuscus_rufoniger" 0.116932001991076 0.122125504582155 0.127365290393218 0.0694345503271275 0.21514900463312 0.145714454305992
"Spilocuscus_papuensis" 0.115377894959884 0.119947310559578 0.126468953074366 0.0681366274085772 0.212286044933766 0.144149417525189
"Spilocuscus_maculatus" 0.115489683822563 0.120036740529119 0.125873257577999 0.0685807267848535 0.20813539347488 0.139554666690026
"Strigocuscus_pelengensis" 0.08414941374695 0.0843846480376293 0.0890541205988539 0.0589234829901758 0.144931096761016 0.0860076137708405
"Phalanger_lullulae" 0.137912611471716 0.144174088410973 0.148791150945417 0.0816915579024228 0.244452023123042 0.162760465220619
"Phalanger_gymnotis" 0.137912611471716 0.144174088410973 0.148791150945417 0.0816915579024228 0.244452023123042 0.162760465220619
"Phalanger_sericeus" 0.135486806548817 0.140980786868936 0.146706079305663 0.0810972129199676 0.24170352585102 0.160606312931052
"Phalanger_orientalis" 0.224822740309239 0.237577344211377 0.235709948001045 0.143487275829862 0.32279081011846 0.179303534288598
"Phalanger_mimicus" 0.254856525502664 0.265155102616521 0.262057930772765 0.175883849443085 0.33611065821056 0.160226808767475
"Phalanger_rothschildi" 0.254856525502664 0.265155102616521 0.262057930772765 0.175883849443085 0.33611065821056 0.160226808767475
"Phalanger_matabiru" 0.241782860261243 0.254323089089444 0.251166280908286 0.15811017184898 0.329715923197113 0.171605751348133
"Phalanger_intercastellanus" 0.221858993709869 0.233630270530725 0.232709140510827 0.139421506542976 0.318882889513382 0.179461382970406
"Phalanger_alexandrae" 0.221858993709869 0.233630270530725 0.232709140510827 0.139421506542976 0.318882889513382 0.179461382970406
"Phalanger_carmelitae" 0.179278108318637 0.189484210150037 0.192449158139363 0.107157337659085 0.288325106200815 0.18116776854173
"Phalanger_vestitus" 0.157263528137805 0.165738209471019 0.170131945318481 0.0921555532338353 0.269059642466201 0.176904089232366
"Phalanger_matanim" 0.118158544365532 0.12086007928555 0.12698401275717 0.0732004590150191 0.20883347328184 0.135633014266821
"Phalanger_ornatus" 0.118158544365532 0.12086007928555 0.12698401275717 0.0732004590150191 0.20883347328184 0.135633014266821
"Wyulda_squamicaudata" 0.0675774147321248 0.0656120611190941 0.0705722153834232 0.0532402437847607 0.111308847525423 0.0580686037406619
"Trichosurus_caninus" 0.0960371880872025 0.0983641350067199 0.100323881819132 0.0642945332676915 0.142924439862464 0.0786299065947728
"Trichosurus_cunninghami" 0.0960371880872025 0.0983641350067199 0.100323881819132 0.0642945332676915 0.142924439862464 0.0786299065947728
"Trichosurus_vulpecula" 0.0828100240230854 0.0845874588110253 0.0873801186016091 0.0572775502081283 0.133932704115435 0.0766551539073067
"Procoptodon_goliah" 0.17859842749787 0.187248901856676 0.189617151497644 0.111938470240879 0.287969145951853 0.176030675710974
"Procoptodon_gilli" 0.17859842749787 0.187248901856676 0.189617151497644 0.111938470240879 0.287969145951853 0.176030675710974
"Procoptodon_browneorum" 0.158488619529089 0.16593028820663 0.170947505037644 0.0958710869099833 0.270797824714546 0.174926737804563
"Simosthenurus_occidentalis" 0.132434297755126 0.137046238493624 0.143984346753589 0.0818235549045033 0.245068103026959 0.163244548122456
"Metasthenurus_newtonae" 0.106166887196195 0.106289272582855 0.114286532814833 0.0730222696932015 0.196857066635537 0.123834796942336
"Sthenurus_stirlingi" 0.153638505953287 0.159978244794572 0.163669530245378 0.0978188768957249 0.257584529707399 0.159765652811675
"Sthenurus_tindalei" 0.153638505953287 0.159978244794572 0.163669530245378 0.0978188768957249 0.257584529707399 0.159765652811675
"Sthenurus_atlas" 0.133372769937137 0.136841690682498 0.144131989669985 0.0848850993235453 0.238799763206426 0.153914663882881
"Sthenurus_andersoni" 0.108554330707139 0.109864677915118 0.117061362793018 0.0743221028828331 0.202954214035617 0.128632111152784
"Lagostrophus_fasciatus" 0.0962190214228921 0.0957919463088801 0.0995208085242724 0.0723645963246436 0.145287289804864 0.07292269348022
"Troposodon_minor" 0.0962190214228921 0.0957919463088801 0.0995208085242724 0.0723645963246436 0.145287289804864 0.07292269348022
"Dorcopsis_muelleri" 0.21219156892336 0.222167130571008 0.234210535852157 0.121012476819743 0.411891186601993 0.29087870978225
"Dorcopsis_atrata" 0.212101223275553 0.225477702545759 0.234564341717116 0.118763753064111 0.401919820387317 0.283156067323206
"Dorcopsis_hageni" 0.213119832164129 0.225618282921232 0.234343193324928 0.12597711451367 0.404255885694672 0.278278771181002
"Dorcopsis_luctuosa" 0.209586877905969 0.218649138258799 0.232325740605832 0.120939926722769 0.405231347718215 0.284291420995447
"Protemnodon_brehus" 0.236980518407222 0.253356157964388 0.263060265474411 0.132257129820832 0.453604252479939 0.321347122659107
"Protemnodon_roechus" 0.23707133381062 0.25337848050906 0.262731082067779 0.131921973370162 0.457834425813797 0.325912452443635
"Protemnodon_nombe" 0.236412770591987 0.252958402602845 0.261819418321164 0.130940069272763 0.441252529675513 0.310312460402751
"Protemnodon_tumbuna" 0.237838744617901 0.254792968124092 0.264847371275584 0.128171957671966 0.450916622947714 0.322744665275748
"Protemnodon_hopei" 0.236780743455322 0.252144160805602 0.263302575508879 0.128520308433227 0.453464529341783 0.324944220908556
"Protemnodon_anak" 0.235748885558326 0.252011388196974 0.260804211474234 0.130522386911541 0.446647725454516 0.316125338542975
"Dorcopsulus_vanheurni" 0.145053963833074 0.14818302431218 0.156781965592189 0.0932443054734541 0.271724730110408 0.178480424636954
"Dorcopsulus_macleayi" 0.145053963833074 0.14818302431218 0.156781965592189 0.0932443054734541 0.271724730110408 0.178480424636954
"Dendrolagus_inustus" 0.18686827674958 0.194009577450902 0.208350032336597 0.110533051552473 0.398802150288425 0.288269098735952
"Dendrolagus_spadix" 0.226184315487912 0.236340965376796 0.25343600271657 0.128850472817302 0.468182738195735 0.339332265378433
"Dendrolagus_goodfellowi" 0.333850555308533 0.354675570821563 0.359271484423892 0.198224181590076 0.568347360744598 0.370123179154522
"Dendrolagus_mbaiso" 0.333850555308533 0.354675570821563 0.359271484423892 0.198224181590076 0.568347360744598 0.370123179154522
"Dendrolagus_pulcherrimus" 0.305856794959083 0.325289404297185 0.333713513395861 0.176052123570918 0.545167236819576 0.369115113248658
"Dendrolagus_matschiei" 0.267461020674226 0.28380925510903 0.297062177299255 0.146134917872648 0.518121511467572 0.371986593594925
"Dendrolagus_stellarum" 0.340877479808614 0.361032119410375 0.367817823692903 0.200596014131119 0.571508060459577 0.370912046328458
"Dendrolagus_scottae" 0.340877479808614 0.361032119410375 0.367817823692903 0.200596014131119 0.571508060459577 0.370912046328458
"Dendrolagus_notatus" 0.309292730677817 0.329064024762721 0.338825511310878 0.172797672569662 0.549589140612055 0.376791468042392
"Dendrolagus_dorianus" 0.303921647492825 0.321581936020227 0.333462923481231 0.17406500050865 0.542715551858465 0.368650551349815
"Dendrolagus_mayri" 0.303921647492825 0.321581936020227 0.333462923481231 0.17406500050865 0.542715551858465 0.368650551349815
"Dendrolagus_ursinus" 0.223164066032458 0.233163041337163 0.248993457078033 0.126106473792564 0.437802972728646 0.311696498936083
"Dendrolagus_lumholtzi" 0.221857829389677 0.230717781014835 0.245737756521563 0.127919266751042 0.429517607917399 0.301598341166357
"Dendrolagus_bennettianus" 0.221857829389677 0.230717781014835 0.245737756521563 0.127919266751042 0.429517607917399 0.301598341166357
"Petrogale_concinna" 0.256388867614429 0.265865792198229 0.281068375668069 0.147133950847639 0.484749884007622 0.337615933159983
"Petrogale_brachyotis" 0.256388867614429 0.265865792198229 0.281068375668069 0.147133950847639 0.484749884007622 0.337615933159983
"Petrogale_burbidgei" 0.220310485920437 0.228784587809292 0.244594025144962 0.128388027510363 0.450767378442799 0.322379350932436
"Petrogale_lateralis" 0.328489035532996 0.345242813562042 0.358104629193298 0.18739467973381 0.58384898920924 0.39645430947543
"Petrogale_godmani" 0.328489035532996 0.345242813562042 0.358104629193298 0.18739467973381 0.58384898920924 0.39645430947543
"Petrogale_coenensis" 0.290540270955715 0.308868028737108 0.321052247464009 0.163626763717214 0.548997529462248 0.385370765745034
"Petrogale_rothschildi" 0.286824248535666 0.303252561501841 0.317213629922961 0.163217619078332 0.53690410875576 0.373686489677428
"Petrogale_purpureicollis" 0.331866224966835 0.350716035021047 0.364828927392257 0.184620241716386 0.611803493810285 0.427183252093899
"Petrogale_sharmani" 0.458668792574403 0.482993995027427 0.483903582992635 0.282854515348607 0.686975486550525 0.404120971201918
"Petrogale_inornata" 0.483809293160459 0.503462506991895 0.505263637063566 0.312275372948686 0.69385307216649 0.381577699217804
"Petrogale_mareeba" 0.483809293160459 0.503462506991895 0.505263637063566 0.312275372948686 0.69385307216649 0.381577699217804
"Petrogale_assimilis" 0.42085622411035 0.442112379385986 0.450129223832468 0.25057957446347 0.66497099979316 0.41439142532969
"Petrogale_herberti" 0.416474806467087 0.440777906277334 0.445569265960205 0.248670365395298 0.658612808972593 0.409942443577296
"Petrogale_penicillata" 0.416474806467087 0.440777906277334 0.445569265960205 0.248670365395298 0.658612808972593 0.409942443577296
"Petrogale_xanthopus" 0.210311808606196 0.215840037693157 0.232711908494563 0.121413042931195 0.412940087190257 0.291527044259063
"Petrogale_persephone" 0.151742005399687 0.15392662335622 0.164720774803584 0.0976653628041239 0.288680979328289 0.191015616524165
"Thylogale_browni" 0.279996509306325 0.298876736974036 0.304626103958957 0.159641038978173 0.488957119629772 0.329316080651599
"Thylogale_calabyi" 0.30725136232947 0.325716557826258 0.329508103551717 0.188910987055357 0.508288521631645 0.319377534576287
"Thylogale_brunii" 0.30725136232947 0.325716557826258 0.329508103551717 0.188910987055357 0.508288521631645 0.319377534576287
"Thylogale_lanatus" 0.241301518880005 0.256826371367161 0.266710214470219 0.134552764024055 0.462530840955636 0.327978076931581
"Thylogale_stigmatica" 0.237712590520266 0.24851181274232 0.260853641931804 0.1348345397393 0.444880422163975 0.310045882424675
"Thylogale_christenseni" 0.237712590520266 0.24851181274232 0.260853641931804 0.1348345397393 0.444880422163975 0.310045882424675
"Thylogale_thetis" 0.167498376114672 0.172469946047104 0.18533103879149 0.0968397637823927 0.328706231219203 0.231866467436811
"Thylogale_billardierii" 0.138238735013144 0.140989943484666 0.149871103843066 0.0883509138470679 0.264468024365824 0.176117110518756
"Onychogalea_fraenata" 0.128507254699417 0.131789894042458 0.138152161515178 0.0823960301304696 0.232661529071706 0.150265498941236
"Onychogalea_unguifera" 0.151976044405201 0.158830021260134 0.163405554573784 0.0934342674622507 0.265508566403935 0.172074298941684
"Onychogalea_lunata" 0.151976044405201 0.158830021260134 0.163405554573784 0.0934342674622507 0.265508566403935 0.172074298941684
"Setonix_brachyurus" 0.118786129671581 0.117984405080683 0.126132631726196 0.0821633941249104 0.208793696334657 0.126630302209747
"Lagorchestes_hirsutus" 0.213742029447154 0.222113857609727 0.235813715211483 0.123456758957698 0.404404612929745 0.280947853972048
"Lagorchestes_conspicillatus" 0.211082614775876 0.22420835038708 0.233013896296641 0.121199236205539 0.409147727356324 0.287948491150785
"Lagorchestes_asomatus" 0.211453976981568 0.221872666521589 0.233287916693954 0.122837829767335 0.390990821280907 0.268152991513572
"Lagorchestes_leporides" 0.211767988945738 0.224457656329416 0.234167993977531 0.119628228302182 0.404029067751574 0.284400839449391
"Macropus_irma" 0.259633395117505 0.27427194216784 0.288121394094574 0.14710607619203 0.511281340513183 0.364175264321152
"Macropus_rufogriseus" 0.303358140558859 0.322302725599419 0.333223658627264 0.170117841195282 0.551924174067598 0.381806332872316
"Macropus_parma" 0.423806035671872 0.448250378262738 0.446936516261918 0.260996493010671 0.641339492795363 0.380342999784692
"Macropus_dorsalis" 0.423806035671872 0.448250378262738 0.446936516261918 0.260996493010671 0.641339492795363 0.380342999784692
"Macropus_parryi" 0.390993750636947 0.412241778124596 0.418282417813442 0.225743385308556 0.625410607735191 0.399667222426634
"Macropus_agilis" 0.390076602241751 0.416133799683297 0.417743689147012 0.231277243569329 0.622671590818904 0.391394347249575
"Macropus_eugenii" 0.421920237867068 0.444227924530255 0.445500685697482 0.266272311323026 0.640616616563687 0.374344305240661
"Macropus_greyi" 0.421920237867068 0.444227924530255 0.445500685697482 0.266272311323026 0.640616616563687 0.374344305240661
"Macropus_antilopinus" 0.346352795777615 0.367286270807988 0.373189264249498 0.208700934829067 0.584574828461745 0.375873893632679
"Macropus_robustus" 0.346352795777615 0.367286270807988 0.373189264249498 0.208700934829067 0.584574828461745 0.375873893632679
"Macropus_rufus" 0.312990129448227 0.334037684192004 0.342342057699079 0.182277631614031 0.554580338522403 0.372302706908372
"Macropus_bernardus" 0.269312892925905 0.284963830483735 0.299058016183969 0.153596960776162 0.516979242977139 0.363382282200977
"Wallabia_bicolor" 0.226786186201515 0.237463262595581 0.249229890347465 0.1321636091339 0.43669378249227 0.30453017335837
"Wallabia_kitcheneri" 0.226786186201515 0.237463262595581 0.249229890347465 0.1321636091339 0.43669378249227 0.30453017335837
"Macropus_giganteus" 0.232775122787991 0.244287583830859 0.255543059127949 0.139058375093045 0.446888244040484 0.307829868947439
"Macropus_ferragus" 0.232775122787991 0.244287583830859 0.255543059127949 0.139058375093045 0.446888244040484 0.307829868947439
"Macropus_fuliginosus" 0.19985168562787 0.206535421116598 0.221935537987706 0.116846970920278 0.399735975668641 0.282889004748363
"Potorous_tridactylus" 0.1371057937536 0.1371057937536 0.1371057937536 0.1371057937536 0.1371057937536 0
