"harmMeans" "medians" "means" "Count.of.NA" "range" "variance" "stdev" "cv" "sterror" "low95" "high95"
"Mammuthus_primigenius_Mammutidae_PROBOSCIDEA" 0.089253292828931 0.0897974288626718 0.0903691976313993 0 0.0682225786847737 0.000101964773082912 0.0100977607954889 0.111738967039145 0.000100977607954889 0.0721930612419225 0.111963291998967
"Mammuthus_columbi_Mammutidae_PROBOSCIDEA" 0.089253292828931 0.0897974288626718 0.0903691976313993 0 0.0682225786847737 0.000101964773082912 0.0100977607954889 0.111738967039145 0.000100977607954889 0.0721930612419225 0.111963291998967
"Elephas_maximus_ELEPHANTIDAE_PROBOSCIDEA" 0.0888525054538319 0.0895413619662006 0.0900339830622202 0 0.0730066903267299 0.000105861204502374 0.0102888874278211 0.114277821305658 0.000102888874278211 0.0702642535695457 0.110994541538961
"Elephas_cypriotes_ELEPHANTIDAE_PROBOSCIDEA" 0.0930593846908085 0.0934989404205322 0.0941534842263096 0 0.0706861430229117 0.000103888564902521 0.0101925740077039 0.108254878632051 0.000101925740077039 0.0754582218522447 0.115679614758582
"Elephas_antiquus_ELEPHANTIDAE_PROBOSCIDEA" 0.0930593846908085 0.0934989404205322 0.0941534842263096 0 0.0706861430229117 0.000103888564902521 0.0101925740077039 0.108254878632051 0.000101925740077039 0.0754582218522447 0.115679614758582
"Procavia_capensis_PROCAVIIDAE_HYRACOIDEA" 0.0562725734370159 0.0568542341914306 0.0574707108083515 0 0.0578955410522695 7.10466344044e-05 0.00842891656171777 0.14666456083736 8.42891656171777e-05 0.0433120274145207 0.0758026515091881
"Heterohyrax_brucei_PROCAVIIDAE_HYRACOIDEA" 0.0562725734370159 0.0568542341914306 0.0574707108083515 0 0.0578955410522695 7.10466344044e-05 0.00842891656171777 0.14666456083736 8.42891656171777e-05 0.0433120274145207 0.0758026515091881
"Dendrohyrax_dorsalis_PROCAVIIDAE_HYRACOIDEA" 0.0626279674283885 0.0635007562681325 0.0641440946195464 0 0.0769951384612225 9.84464133541621e-05 0.00992201659715212 0.154683243344565 9.92201659715212e-05 0.0465929753542406 0.0856659548933272
"Dendrohyrax_validus_PROCAVIIDAE_HYRACOIDEA" 0.0625853068410792 0.0636703879385049 0.0641106781398753 0 0.0732931139012179 9.77040711391219e-05 0.00988453697140751 0.154179260900058 9.88453697140751e-05 0.0458049480167949 0.084992110867704
"Dendrohyrax_arboreus_PROCAVIIDAE_HYRACOIDEA" 0.0625403994312905 0.0635248213975406 0.064070032327208 0 0.0758561321318025 9.86221337162372e-05 0.00993086772222031 0.155000198400135 9.93086772222031e-05 0.0463655814783828 0.085251266566134
"Orycteropus_afer_ORYCTEROPODIDAE_TUBULIDENTATA" 0.0128641321892267 0.0128702522141235 0.0129883586280967 0 0.00920166730471124 1.65757418871691e-06 0.00128746813114613 0.0991247753477526 1.28746813114613e-05 0.0107266210105317 0.0158497000826354
"Rhynchocyon_petersi_MACROSCELIDIDAE_MACROSCELIDEA" 0.0532223822030744 0.0538127261088727 0.0541302371231066 0 0.0495697007488111 4.93070855228465e-05 0.00702190042102895 0.129722328854006 7.02190042102895e-05 0.0413761428184445 0.069235542168776
"Rhynchocyon_chrysopygus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0431903343931843 0.0516661057089923 0.048564489212097 0 0.0692914376584185 0.000189289497362284 0.0137582519733535 0.283298603497438 0.000137582519733535 0.0192651173990192 0.070467114778762
"Rhynchocyon_cirnei_MACROSCELIDIDAE_MACROSCELIDEA" 0.0551818989382151 0.0557874323584081 0.0560518796418757 0 0.0494279586218036 4.88392558435437e-05 0.00698850884263186 0.124679295097373 6.98850884263186e-05 0.0431027938428151 0.0711072829881554
"Rhynchocyon_udzungwensis_MACROSCELIDIDAE_MACROSCELIDEA" 0.0551842033561885 0.0557549967988221 0.0560498234774994 0 0.0475743344896333 4.86063790507311e-05 0.0069718275258881 0.124386253039438 6.9718275258881e-05 0.043130263460092 0.0710435489049914
"Elephantulus_myurus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0456819931328801 0.0455909797243071 0.0489925238839804 0 0.102319130355676 0.000190950671232768 0.0138184901936777 0.282053037855356 0.000138184901936777 0.0307497306830421 0.0829308002306572
"Elephantulus_edwardii_MACROSCELIDIDAE_MACROSCELIDEA" 0.0459034007116643 0.0458160686918831 0.04902920168908 0 0.0925503090450514 0.00018078313843456 0.013445562034908 0.274235793602625 0.00013445562034908 0.0310604237737619 0.082635692179151
"Macroscelides_micus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0483302638810304 0.0492217092420028 0.0499013551507434 0 0.0688695373436329 8.44991361063066e-05 0.0091923411656828 0.184210251162805 9.1923411656828e-05 0.0351018304474719 0.0716832190500336
"Macroscelides_proboscideus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0626046350337778 0.063858469572794 0.0643533734522238 0 0.0753506145112249 0.000113915592753632 0.0106731247886283 0.165851830542374 0.000106731247886283 0.0454709216516575 0.0875358820633134
"Macroscelides_flavicaudatus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0626046350337778 0.063858469572794 0.0643533734522238 0 0.0753506145112249 0.000113915592753632 0.0106731247886283 0.165851830542374 0.000106731247886283 0.0454709216516575 0.0875358820633134
"Elephantulus_revoilii_MACROSCELIDIDAE_MACROSCELIDEA" 0.0645521374058761 0.0700789605783065 0.0702744299933973 0 0.127914433554817 0.000350902346158828 0.0187323876256826 0.266560506110724 0.000187323876256826 0.034915561445193 0.108649749577758
"Petrodromus_tetradactylus_MACROSCELIDIDAE_MACROSCELIDEA" 0.0579261436382367 0.0587988437060046 0.0612927570781002 0 0.111941227553349 0.000228676275417214 0.0151220460063185 0.246718319214288 0.000151220460063185 0.038949826906128 0.0967768649170245
