"harmMeans" "medians" "means" "Count.of.NA" "range" "variance" "stdev" "cv" "sterror" "low95" "high95"
"Microgale_pusilla_TENRECIDAE_AFROSORICIDA" 0.0496454005498795 0.0498695715444361 0.0520982931025129 0 0.0759449266082904 0.000140457730277549 0.0118514864163762 0.227483199748141 0.000118514864163762 0.0344597812516394 0.0797837166530818
"Microgale_talazaci_TENRECIDAE_AFROSORICIDA" 0.0559743710044536 0.0608754954101916 0.0602478137118128 0 0.107815767935798 0.000232530715237835 0.0152489578410406 0.253103920317872 0.000152489578410406 0.0317837026466097 0.0893913465585902
"Microgale_cowani_TENRECIDAE_AFROSORICIDA" 0.0434018015612899 0.0436242388395668 0.0456729184851446 0 0.0805220463410287 0.000115093801364224 0.0107281779144561 0.234891447060593 0.000107281779144561 0.0300223994555937 0.0705021825248998
"Geogale_aurita_TENRECIDAE_AFROSORICIDA" 0.0282503411161086 0.0282055596200112 0.0295181671306328 0 0.0841013317437318 6.08213522946733e-05 0.00779880454266378 0.264203549907084 7.79880454266378e-05 0.021114331870427 0.0528865154613058
"Oryzorictes_hova_TENRECIDAE_AFROSORICIDA" 0.0269276569453627 0.0271485147123742 0.0275767945410594 0 0.0316654134264112 1.86696353158197e-05 0.00432083733966226 0.156683813748872 4.32083733966226e-05 0.0205092180181596 0.0370563790686663
"Hemicentetes_semispinosus_TENRECIDAE_AFROSORICIDA" 0.0344367483012565 0.0347302783107181 0.0352553230845727 0 0.0391045918680389 3.00814083755593e-05 0.00548465207424859 0.155569474178173 5.48465207424859e-05 0.0260971531382961 0.0475269281633503
"Tenrec_ecaudatus_TENRECIDAE_AFROSORICIDA" 0.0344367483012565 0.0347302783107181 0.0352553230845727 0 0.0391045918680389 3.00814083755593e-05 0.00548465207424859 0.155569474178173 5.48465207424859e-05 0.0260971531382961 0.0475269281633503
"Echinops_telfairi_TENRECIDAE_AFROSORICIDA" 0.0435185766453675 0.043935909989189 0.0444477220885564 0 0.0520667512140422 4.24397889350407e-05 0.00651458279055848 0.146567303889702 6.51458279055848e-05 0.0333381392717733 0.0589496288083379
"Setifer_setosus_TENRECIDAE_AFROSORICIDA" 0.0435185766453675 0.043935909989189 0.0444477220885564 0 0.0520667512140422 4.24397889350407e-05 0.00651458279055848 0.146567303889702 6.51458279055848e-05 0.0333381392717733 0.0589496288083379
"Potamogale_velox_TENRECIDAE_AFROSORICIDA" 0.0230828090122887 0.0231625936508827 0.0235504864202118 0 0.0276786947550795 1.15888718207762e-05 0.00340424320822942 0.144550866062273 3.40424320822942e-05 0.0179272891559149 0.0312008795010577
"Micropotamogale_lamottei_TENRECIDAE_AFROSORICIDA" 0.0230828090122887 0.0231625936508827 0.0235504864202118 0 0.0276786947550795 1.15888718207762e-05 0.00340424320822942 0.144550866062273 3.40424320822942e-05 0.0179272891559149 0.0312008795010577
"Cryptochloris_wintoni_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0741533241913273 0.075613048292412 0.0762893067271376 0 0.0922789834290188 0.00016314443293465 0.012772800512599 0.167425830179362 0.00012772800512599 0.0535815576936129 0.102966464754762
"Chrysochloris_asiatica_CHRYSOCHLORIDAE_AFROSORICIDA" 0.073646547147394 0.0751184978111821 0.0757847025959035 0 0.0921422247029238 0.00016257786493082 0.0127506025320696 0.168247708248694 0.000127506025320696 0.0531536168166042 0.102434920249904
"Chrysochloris_stuhlmanni_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0660351895947014 0.067630727404638 0.0685544883583265 0 0.103120512793961 0.000173746623824803 0.0131812982602171 0.192274766771214 0.000131812982602171 0.0456845275084545 0.0964473383673602
"Chrysospalax_trevelyani_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0705527952216022 0.0716268497857949 0.0726087027206359 0 0.0963993269851185 0.000152569930235175 0.0123519201031732 0.170116248333173 0.000123519201031732 0.0512518893946986 0.0995512301826059
"Calcochloris_obtusirostris_CHRYSOCHLORIDAE_AFROSORICIDA" 0.070560137524015 0.0716317144837685 0.0726141360134902 0 0.0963993269851185 0.000152446050296284 0.0123469044823504 0.170034447288013 0.000123469044823504 0.0512502133007492 0.0995512301826059
"Chlorotalpa_sclateri_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0917433755912058 0.0929487707609862 0.0938479399216866 0 0.128624724530558 0.000200337068611632 0.0141540477818761 0.150818950247467 0.000141540477818761 0.0686266306492299 0.123666937618038
"Chlorotalpa_duthieae_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0917433755912058 0.0929487707609862 0.0938479399216866 0 0.128624724530558 0.000200337068611632 0.0141540477818761 0.150818950247467 0.000141540477818761 0.0686266306492299 0.123666937618038
"Amblysomus_septentrionalis_CHRYSOCHLORIDAE_AFROSORICIDA" 0.100967292530692 0.102451646109955 0.103238329735449 0 0.112454013020552 0.000232582692816452 0.0152506620451852 0.147722866926126 0.000152506620451852 0.0753758409653894 0.134926057805578
"Carpitalpa_arendsi_CHRYSOCHLORIDAE_AFROSORICIDA" 0.104134432611709 0.10571720697254 0.106309627561301 0 0.117671038925585 0.00022779060972975 0.0150927336731869 0.141969584687747 0.000150927336731869 0.0784153011916399 0.137131572752192
"Neamblysomus_gunningi_CHRYSOCHLORIDAE_AFROSORICIDA" 0.112945983996919 0.11429698552135 0.114886004493675 0 0.1166118115942 0.000221726655979002 0.0148904887756917 0.129610989966245 0.000148904887756917 0.0875186203453098 0.145495882349666
"Neamblysomus_julianae_CHRYSOCHLORIDAE_AFROSORICIDA" 0.112945983996919 0.11429698552135 0.114886004493675 0 0.1166118115942 0.000221726655979002 0.0148904887756917 0.129610989966245 0.000148904887756917 0.0875186203453098 0.145495882349666
"Amblysomus_marleyi_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0999457374737165 0.101886931299044 0.10235057938549 0 0.116131757833085 0.000243038931853269 0.0155897059578835 0.152316733832712 0.000155897059578835 0.0735886074196225 0.134843839484628
"Amblysomus_hottentotus_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0841986296748265 0.0857894092324976 0.0864855868840286 0 0.109644505475218 0.000198510577236102 0.0140893781706682 0.162910129633058 0.000140893781706682 0.0616482914343882 0.116540992360201
"Eremitalpa_granti_CHRYSOCHLORIDAE_AFROSORICIDA" 0.0427692893365948 0.0435229740341454 0.0446421375158513 0 0.0671718544773006 8.89794626865349e-05 0.00943289259381951 0.211300200185758 9.43289259381951e-05 0.0298631924942557 0.0662103432724032
"Hydrodamalis_gigas_DUGONGIDAE_SIRENIA" 0.0469975484912974 0.047636205844392 0.0483043620571416 0 0.0622555963301854 6.52521722617377e-05 0.00807788166920869 0.167228824172297 8.07788166920869e-05 0.0343289205054114 0.0661498536719669
"Dugong_dugon_DUGONGIDAE_SIRENIA" 0.0478484909256101 0.048306771290266 0.0490793041084035 0 0.0602262584797306 6.26230124673775e-05 0.00791347031758997 0.161238437694861 7.91347031758997e-05 0.0355122462132529 0.0665727453404055
"Trichechus_manatus_TRICHECHIDAE_SIRENIA" 0.0659639726877637 0.0663022928860162 0.0670600452419782 0 0.0615379294363395 7.5834638493934e-05 0.0087083085897282 0.129858376300005 8.7083085897282e-05 0.0519306257516163 0.0862793445642042
"Trichechus_inunguis_TRICHECHIDAE_SIRENIA" 0.0671176914408611 0.067438316171754 0.0682211802723428 0 0.0625929270096811 7.78356523254546e-05 0.00882245160516365 0.12932129831152 8.82245160516365e-05 0.0530851936437441 0.0875061194042931
"Trichechus_senegalensis_TRICHECHIDAE_SIRENIA" 0.0666063238237658 0.067016467887221 0.0677410991641042 0 0.0634429231777722 7.92573659889509e-05 0.00890266061292639 0.131421850586739 8.90266061292639e-05 0.0523074444579637 0.0870659283104328
"Procavia_capensis_PROCAVIIDAE_HYRACOIDEA" 0.0430360860834924 0.0433861388026657 0.0438574441292308 0 0.0463769716277336 3.70908945553814e-05 0.00609022943372262 0.138864212327948 6.09022943372262e-05 0.033455272256444 0.0569041761058421
"Heterohyrax_brucei_PROCAVIIDAE_HYRACOIDEA" 0.0430439924057552 0.0433861388026657 0.0438642867548025 0 0.0463769716277336 3.70416794420764e-05 0.00608618759504474 0.138750405975275 6.08618759504474e-05 0.0334770050749214 0.0569041761058421
"Dendrohyrax_dorsalis_PROCAVIIDAE_HYRACOIDEA" 0.0395785697427799 0.0398956844115965 0.0404275147797693 0 0.0452854853680603 3.55263494679088e-05 0.00596039843197657 0.147434203275816 5.96039843197657e-05 0.0302508652193995 0.0533635721175527
"Loxodonta_africana_ELEPHANTIDAE_PROBOSCIDEA" 0.0716726676510193 0.072598721182297 0.0731443784608673 0 0.0746965075106817 0.000108808368075068 0.0104311249668992 0.142610070471512 0.000104311249668992 0.054408211811816 0.0950534308895903
"Mammuthus_primigenius_Mammutidae_PROBOSCIDEA" 0.0852958061566209 0.0861333239485 0.0866149024046565 0 0.0782526692192683 0.00011605171569323 0.0107727301875258 0.124375019638037 0.000107727301875258 0.0673720338065594 0.109198584721754
"Mammuthus_columbi_Mammutidae_PROBOSCIDEA" 0.0852958061566209 0.0861333239485 0.0866149024046565 0 0.0782526692192683 0.00011605171569323 0.0107727301875258 0.124375019638037 0.000107727301875258 0.0673720338065594 0.109198584721754
"Elephas_maximus_ELEPHANTIDAE_PROBOSCIDEA" 0.0848232072184488 0.0857301792111115 0.0862160571246353 0 0.0771162342305133 0.000121670761170439 0.0110304470068279 0.127939590079863 0.000110304470068279 0.0668070403277686 0.109424543396658
"Elephas_cypriotes_ELEPHANTIDAE_PROBOSCIDEA" 0.0889399912681256 0.0896903858347504 0.0902610464508859 0 0.0798750588036827 0.000121303653672189 0.011013793791069 0.122021561062467 0.00011013793791069 0.0708243672090909 0.113745037246984
"Elephas_antiquus_ELEPHANTIDAE_PROBOSCIDEA" 0.0889396837116039 0.0896875384575617 0.0902611978284102 0 0.0798750588036827 0.000121338461104164 0.0110153738522196 0.122038861850252 0.000110153738522196 0.0708237513187716 0.113745037246984
"Mammut_americanum_Mammutidae_PROBOSCIDEA" 0.0532739813051115 0.0542428916824827 0.0549205227066628 0 0.0700310280933072 9.29240970324426e-05 0.00963971457214593 0.175521173089208 9.63971457214593e-05 0.0383356843576186 0.0770148639718718
"Orycteropus_afer_ORYCTEROPODIDAE_TUBULIDENTATA" 0.0133900769914978 0.0134414909969818 0.0135848469322624 0 0.0123444512831782 2.73900559786232e-06 0.0016549941383166 0.121826484064844 1.6549941383166e-05 0.010799695086318 0.0171618197793003
"Mylodon_darwinii_Mylodontidae_PILOSA" 0.0346950524063848 0.0350818035436778 0.0354844254945772 0 0.0449973017392891 2.86373937120375e-05 0.00535139175467817 0.150809592661884 5.35139175467817e-05 0.0260729574568792 0.0470379724583371
"Choloepus_didactylus_MEGALONYCHIDAE_PILOSA" 0.0453292076678221 0.0455891843764087 0.0460389312603271 0 0.0448360082702649 3.33409701208165e-05 0.00577416401921668 0.125419158550112 5.77416401921668e-05 0.0359321387241527 0.0584754195488698
"Choloepus_hoffmanni_MEGALONYCHIDAE_PILOSA" 0.0453292076678221 0.0455891843764087 0.0460389312603271 0 0.0448360082702649 3.33409701208165e-05 0.00577416401921668 0.125419158550112 5.77416401921668e-05 0.0359321387241527 0.0584754195488698
"Nothrotheriops_shastensis_Nothrotheriidae_PILOSA" 0.0336669770125388 0.0339454468754498 0.034328787462102 0 0.0382930673791161 2.33629055160036e-05 0.0048335189578612 0.140800748153347 4.8335189578612e-05 0.025891630528344 0.0449161974780283
"Bradypus_variegatus_BRADYPODIDAE_PILOSA" 0.0493357973727656 0.0496584045982677 0.0501269934604744 0 0.0529054722796291 4.05192047164567e-05 0.00636546971687532 0.126986864310834 6.36546971687532e-05 0.0389579457406451 0.0637974571612934
"Bradypus_tridactylus_BRADYPODIDAE_PILOSA" 0.0493357973727656 0.0496584045982677 0.0501269934604744 0 0.0529054722796291 4.05192047164567e-05 0.00636546971687532 0.126986864310834 6.36546971687532e-05 0.0389579457406451 0.0637974571612934
"Bradypus_torquatus_BRADYPODIDAE_PILOSA" 0.038431194808512 0.0386907051984043 0.0391707994024201 0 0.0459721908045618 2.99366410940545e-05 0.00547143866766818 0.139681567676409 5.47143866766818e-05 0.0297901208132774 0.051338258245472
"Tamandua_tetradactyla_MYRMECOPHAGIDAE_PILOSA" 0.02803332117559 0.0281501895409211 0.0284284700902985 0 0.0258138498151409 1.1515344492662e-05 0.00339342665939047 0.119367192417031 3.39342665939047e-05 0.0224912706570529 0.0357236698871389
"Myrmecophaga_tridactyla_MYRMECOPHAGIDAE_PILOSA" 0.02803332117559 0.0281501895409211 0.0284284700902985 0 0.0258138498151409 1.1515344492662e-05 0.00339342665939047 0.119367192417031 3.39342665939047e-05 0.0224912706570529 0.0357236698871389
"Cyclopes_didactylus_CYCLOPEDIDAE_PILOSA" 0.0199293460654338 0.0200673596390653 0.0202222545667842 0 0.0180854036339209 6.0464064520318e-06 0.0024589441742406 0.121595945997016 2.4589441742406e-05 0.0158858112693462 0.0254508161698713
"Zaedyus_pichiy_DASYPODIDAE_CINGULATA" 0.059849725994353 0.0603747900078465 0.0608776401400145 0 0.060744761545093 6.3114480911667e-05 0.00794446227957985 0.130498854116357 7.94446227957985e-05 0.0465849698195019 0.0777548571720084
"Chaetophractus_vellerosus_DASYPODIDAE_CINGULATA" 0.0673137829211657 0.0678133807694034 0.0682743525589495 0 0.0611089435648761 6.62253878681479e-05 0.00813789824636238 0.119194074221882 8.13789824636238e-05 0.0535767645877419 0.0855447867199102
"Chaetophractus_villosus_DASYPODIDAE_CINGULATA" 0.0671007922617711 0.0676431836027702 0.0680789995182534 0 0.0611089435648761 6.70684829381552e-05 0.0081895349647068 0.120294584565847 8.1895349647068e-05 0.0531717896639958 0.0855148037740861
"Euphractus_sexcinctus_DASYPODIDAE_CINGULATA" 0.0630977462757612 0.063624447532123 0.0640724823989679 0 0.0589704919147428 6.29610696762596e-05 0.00793480117433698 0.123841013758893 7.93480117433698e-05 0.0496204063863409 0.0810059165718123
"Priodontes_maximus_DASYPODIDAE_CINGULATA" 0.0414961128923528 0.0417378029275931 0.0422587737531323 0 0.0434408515259713 3.31447169976356e-05 0.0057571448650903 0.136235492745777 5.7571448650903e-05 0.0322710827008471 0.0547575322472641
"Cabassous_unicinctus_DASYPODIDAE_CINGULATA" 0.0425031591309036 0.0427569868204056 0.0432607928668181 0 0.0458987434754457 3.37561313197296e-05 0.00581000269532895 0.134301807949187 5.81000269532895e-05 0.0331690721039592 0.0560867515585106
"Tolypeutes_matacus_DASYPODIDAE_CINGULATA" 0.0414884866233231 0.0417665217429002 0.042265462747557 0 0.0465347493739883 3.37612425547961e-05 0.00581044254379957 0.137474953924063 5.81044254379957e-05 0.032163098650411 0.0550528024244457
"Chlamyphorus_truncatus_DASYPODIDAE_CINGULATA" 0.0420400435720752 0.0422551503895016 0.0427955937877133 0 0.0432124490945335 3.32964761959652e-05 0.00577030988734272 0.134834205501768 5.77030988734272e-05 0.0328349706319326 0.0554361370502811
"Calyptophractus_retusus_DASYPODIDAE_CINGULATA" 0.0420400435720752 0.0422551503895016 0.0427955937877133 0 0.0432124490945335 3.32964761959652e-05 0.00577030988734272 0.134834205501768 5.77030988734272e-05 0.0328349706319326 0.0554361370502811
"Dasypus_kappleri_DASYPODIDAE_CINGULATA" 0.0361412086262658 0.0363561483375454 0.0367460676534874 0 0.0359296677866232 2.27153497793616e-05 0.00476606229285367 0.129702648397572 4.76606229285367e-05 0.0282818147577862 0.0469378344789902
"Dasypus_novemcinctus_DASYPODIDAE_CINGULATA" 0.0361412086262658 0.0363561483375454 0.0367460676534874 0 0.0359296677866232 2.27153497793616e-05 0.00476606229285367 0.129702648397572 4.76606229285367e-05 0.0282818147577862 0.0469378344789902
"Uropsilus_investigator_TALPIDAE_EULIPOTYPHLA" 0.0616822177154893 0.0618560670630568 0.0622611305590372 0 0.0436936606726439 3.67324814421208e-05 0.0060607327479539 0.0973437631719038 6.0607327479539e-05 0.0515726665850128 0.0752512668445806
"Uropsilus_soricipes_TALPIDAE_EULIPOTYPHLA" 0.0740614266659049 0.074421519884322 0.0746625021399248 0 0.0459233343228994 4.50662968029311e-05 0.00671314358575258 0.0899131879235911 6.71314358575258e-05 0.062131595115918 0.0882781786142337
"Uropsilus_gracilis_TALPIDAE_EULIPOTYPHLA" 0.081173455335334 0.081264146195363 0.0818350185781166 0 0.0502492273986989 5.48286268541289e-05 0.00740463549772228 0.0904824808056235 7.40463549772228e-05 0.0684573586160292 0.097092325471392
"Uropsilus_andersoni_TALPIDAE_EULIPOTYPHLA" 0.0868533003279106 0.0869456379547646 0.0875311636866565 0 0.0506585182113902 6.01025617466384e-05 0.00775258419797156 0.0885694176958987 7.75258419797156e-05 0.0737270665944035 0.103482201723664
"Uropsilus_aequodonenia_TALPIDAE_EULIPOTYPHLA" 0.0868533003279106 0.0869456379547646 0.0875311636866565 0 0.0506585182113902 6.01025617466384e-05 0.00775258419797156 0.0885694176958987 7.75258419797156e-05 0.0737270665944035 0.103482201723664
"Parascalops_breweri_TALPIDAE_EULIPOTYPHLA" 0.0513897297309416 0.0512994780097551 0.0522690815633318 0 0.0656936453016714 5.48115765159472e-05 0.00740348407953629 0.141641748010549 7.40348407953629e-05 0.0418962859341845 0.0741244696328337
"Scalopus_aquaticus_TALPIDAE_EULIPOTYPHLA" 0.0645185557378428 0.0644755598869236 0.0655710103866808 0 0.0761977736640697 7.71498383898351e-05 0.00878349807251275 0.133953983943748 8.78349807251275e-05 0.0521639262416722 0.0881365339478821
"Scapanus_townsendii_TALPIDAE_EULIPOTYPHLA" 0.0994375764462602 0.0995322301272872 0.100416095071053 0 0.0703835832769036 0.000101653991913644 0.0100823604336308 0.100405820665469 0.000100823604336308 0.0829682647996925 0.123096164898665
"Scapanus_orarius_TALPIDAE_EULIPOTYPHLA" 0.0994536475041571 0.0995267589972253 0.100437473052607 0 0.0684623016185796 0.000102046652903948 0.0101018143372341 0.100578141108179 0.000101018143372341 0.082912173706824 0.123107780284126
"Scaptonyx_fusicaudus_TALPIDAE_EULIPOTYPHLA" 0.0434543079981557 0.0429922337023792 0.0447599803828703 0 0.0937413520929869 8.63715343552618e-05 0.00929362869686872 0.207632546247169 9.29362869686872e-05 0.0346551975216587 0.0737342605694973
"Scapanus_latimanus_TALPIDAE_EULIPOTYPHLA" 0.089960628894146 0.0900089539286049 0.0909997412259635 0 0.0796036214982564 9.94791385296821e-05 0.00997392292579415 0.10960386031239 9.97392292579415e-05 0.0741235685975809 0.113527980757662
"Scapanulus_oweni_TALPIDAE_EULIPOTYPHLA" 0.0418738472700534 0.0421391261113429 0.0423138584637191 0 0.0308239088472262 1.89542178990418e-05 0.00435364420905542 0.102889322012275 4.35364420905542e-05 0.0346428612352563 0.051852023952681
"Urotrichus_talpoides_TALPIDAE_EULIPOTYPHLA" 0.0626833427706874 0.0618420758315685 0.064431306965327 0 0.0770657625265312 0.000129275235256893 0.0113699267920639 0.176465872377577 0.000113699267920639 0.0489916415610243 0.0932211561396345
"Dymecodon_pilirostris_TALPIDAE_EULIPOTYPHLA" 0.0628039191836872 0.0618323101106526 0.0646215776520787 0 0.0727051785431642 0.000135403778969059 0.0116363129456481 0.18006853698772 0.000116363129456481 0.0489916415610243 0.0939157523534304
"Desmana_moschata_TALPIDAE_EULIPOTYPHLA" 0.0515152073053939 0.0503183094340896 0.053182018395944 0 0.0822335549568815 0.000107825572139353 0.0103839092898269 0.195252260125179 0.000103839092898269 0.0405294075259271 0.0807126635935986
"Neurotrichus_gibbsii_TALPIDAE_EULIPOTYPHLA" 0.0717310235975798 0.076425074815463 0.0768815955887517 0 0.119155615582558 0.000377542547400256 0.0194304541223373 0.252732191281162 0.000194304541223373 0.0409553694734425 0.123107096492745
"Galemys_pyrenaicus_TALPIDAE_EULIPOTYPHLA" 0.0518604680087201 0.0504805924026532 0.0537223863845024 0 0.0721200831340585 0.000122143874041629 0.0110518719700162 0.205721910618706 0.000110518719700162 0.0404587570479162 0.0822476509377781
"Condylura_cristata_TALPIDAE_EULIPOTYPHLA" 0.0390547637565856 0.0391110991529841 0.0394461416632935 0 0.0322628583905923 1.60112827046371e-05 0.00400141008953558 0.101439834691337 4.00141008953558e-05 0.0325510339915677 0.0481427583094585
"Talpa_occidentalis_TALPIDAE_EULIPOTYPHLA" 0.175084184826594 0.176144291439027 0.176775317074663 0 0.118419485727407 0.000299544905081242 0.017307365630888 0.0979060081310899 0.00017307365630888 0.144532701579609 0.210995976160825
"Talpa_europaea_TALPIDAE_EULIPOTYPHLA" 0.175084184826594 0.176144291439027 0.176775317074663 0 0.118419485727407 0.000299544905081242 0.017307365630888 0.0979060081310899 0.00017307365630888 0.144532701579609 0.210995976160825
"Talpa_caeca_TALPIDAE_EULIPOTYPHLA" 0.150571101526298 0.151367540493228 0.152237155769532 0 0.113560324881525 0.000256619310244343 0.0160193417544025 0.105226228599894 0.000160193417544025 0.123412871450571 0.185585847020005
"Talpa_romana_TALPIDAE_EULIPOTYPHLA" 0.150305143754567 0.151061730709548 0.151976075608342 0 0.113560324881525 0.000256654731449354 0.0160204472924246 0.105414271478565 0.000160204472924246 0.123068172086787 0.185174713326682
"Talpa_stankovici_TALPIDAE_EULIPOTYPHLA" 0.1412602082214 0.141907289947103 0.142968217800805 0 0.106847868163624 0.000248889115414038 0.0157762199342567 0.110347741455639 0.000157762199342567 0.115224505022856 0.176572427438129
