"harmMeans" "medians" "means" "low95" "high95" "CIwidth"
"Pseudantechinus_mimulus" 0.165085272301148 0.165085272301148 0.165085272301148 0.165085272301148 0.165085272301148 0
"Pseudantechinus_woolleyae" 0.0854135649572153 0.0854135649572153 0.0854135649572153 0.0854135649572153 0.0854135649572153 0
"Pseudantechinus_bilarni" 0.0827547246233265 0.0827547246233265 0.0827547246233265 0.0827547246233265 0.0827547246233265 0
"Dasyurus_hallucatus" 0.211929947548585 0.211929947548585 0.211929947548585 0.211929947548585 0.211929947548585 0
"Dasyurus_maculatus" 0.27172877017785 0.27172877017785 0.27172877017785 0.27172877017785 0.27172877017785 0
"Dasyurus_albopunctatus" 0.288054497395979 0.288054497395979 0.288054497395979 0.288054497395979 0.288054497395979 0
"Dasyurus_geoffroii" 0.303767601484628 0.303767601484628 0.303767601484628 0.303767601484628 0.303767601484628 0
"Dasyurus_spartacus" 0.303767601484628 0.303767601484628 0.303767601484628 0.303767601484628 0.303767601484628 0
"Dasyurus_viverrinus" 0.299511917646952 0.299511917646952 0.299511917646952 0.299511917646952 0.299511917646952 0
"Sarcophilus_harrisii" 0.187871975658928 0.187871975658928 0.187871975658928 0.187871975658928 0.187871975658928 0
"Neophascogale_lorentzii" 0.203037348880825 0.203037348880825 0.203037348880825 0.203037348880825 0.203037348880825 0
"Phascolosorex_dorsalis" 0.221719548881834 0.221719548881834 0.221719548881834 0.221719548881834 0.221719548881834 0
"Phascolosorex_doriae" 0.221719548881834 0.221719548881834 0.221719548881834 0.221719548881834 0.221719548881834 0
"Parantechinus_apicalis" 0.17753783459407 0.17753783459407 0.17753783459407 0.17753783459407 0.17753783459407 0
"Myoictis_wavicus" 0.26930282683 0.26930282683 0.26930282683 0.26930282683 0.26930282683 0
"Myoictis_leucura" 0.26930282683 0.26930282683 0.26930282683 0.26930282683 0.26930282683 0
"Myoictis_wallacei" 0.26032386666406 0.26032386666406 0.26032386666406 0.26032386666406 0.26032386666406 0
"Myoictis_melas" 0.218693853838575 0.218693853838575 0.218693853838575 0.218693853838575 0.218693853838575 0
"Dasyuroides_byrnei" 0.0610587506290591 0.0610587506290591 0.0610587506290591 0.0610587506290591 0.0610587506290591 0
"Sminthopsis_ooldea" 0.0723292990952217 0.0723292990952217 0.0723292990952217 0.0723292990952217 0.0723292990952217 0
"Sminthopsis_psammophila" 0.0853874526319984 0.0853874526319984 0.0853874526319984 0.0853874526319984 0.0853874526319984 0
"Sminthopsis_youngsoni" 0.126273427170224 0.126273427170224 0.126273427170224 0.126273427170224 0.126273427170224 0
"Sminthopsis_hirtipes" 0.126273427170224 0.126273427170224 0.126273427170224 0.126273427170224 0.126273427170224 0
"Sminthopsis_archeri" 0.178013360208225 0.178013360208225 0.178013360208225 0.178013360208225 0.178013360208225 0
"Sminthopsis_butleri" 0.185583643948954 0.185583643948954 0.185583643948954 0.185583643948954 0.185583643948954 0
"Sminthopsis_fuliginosus" 0.185583643948954 0.185583643948954 0.185583643948954 0.185583643948954 0.185583643948954 0
"Sminthopsis_gilberti" 0.100064482661004 0.100064482661004 0.100064482661004 0.100064482661004 0.100064482661004 0
"Sminthopsis_dolichura" 0.147171238781741 0.147171238781741 0.147171238781741 0.147171238781741 0.147171238781741 0
"Sminthopsis_leucopus" 0.148613674666449 0.148613674666449 0.148613674666449 0.148613674666449 0.148613674666449 0
"Sminthopsis_murina" 0.148613674666449 0.148613674666449 0.148613674666449 0.148613674666449 0.148613674666449 0
"Sminthopsis_aitkeni" 0.106762154964199 0.106762154964199 0.106762154964199 0.106762154964199 0.106762154964199 0
"Sminthopsis_griseoventer" 0.106762154964199 0.106762154964199 0.106762154964199 0.106762154964199 0.106762154964199 0
"Sminthopsis_granulipes" 0.0833465113026706 0.0833465113026706 0.0833465113026706 0.0833465113026706 0.0833465113026706 0
"Ningaui_yvonneae" 0.197283844032094 0.197283844032094 0.197283844032094 0.197283844032094 0.197283844032094 0
"Ningaui_ridei" 0.197283844032094 0.197283844032094 0.197283844032094 0.197283844032094 0.197283844032094 0
"Ningaui_timealeyi" 0.136989326702924 0.136989326702924 0.136989326702924 0.136989326702924 0.136989326702924 0
"Sminthopsis_douglasi" 0.258634817566811 0.258634817566811 0.258634817566811 0.258634817566811 0.258634817566811 0
"Sminthopsis_virginiae" 0.258634817566811 0.258634817566811 0.258634817566811 0.258634817566811 0.258634817566811 0
"Sminthopsis_macroura" 0.240211071533706 0.240211071533706 0.240211071533706 0.240211071533706 0.240211071533706 0
"Sminthopsis_bindi" 0.224806390823507 0.224806390823507 0.224806390823507 0.224806390823507 0.224806390823507 0
"Sminthopsis_crassicaudata" 0.151199645576764 0.151199645576764 0.151199645576764 0.151199645576764 0.151199645576764 0
"Sminthopsis_longicaudata" 0.106580866319266 0.106580866319266 0.106580866319266 0.106580866319266 0.106580866319266 0
"Antechinomys_laniger" 0.0421380586040188 0.0421380586040188 0.0421380586040188 0.0421380586040188 0.0421380586040188 0
"Planigale_gilesi" 0.111914732890514 0.111914732890514 0.111914732890514 0.111914732890514 0.111914732890514 0
"Planigale_tenuirostris" 0.111914732890514 0.111914732890514 0.111914732890514 0.111914732890514 0.111914732890514 0
"Planigale_ingrami" 0.0968722465495431 0.0968722465495431 0.0968722465495431 0.0968722465495431 0.0968722465495431 0
"Planigale_novaeguineae" 0.108920113845594 0.108920113845594 0.108920113845594 0.108920113845594 0.108920113845594 0
"Planigale_maculata" 0.108920113845594 0.108920113845594 0.108920113845594 0.108920113845594 0.108920113845594 0
"Thylacinus_cynocephalus" 0.032521237933955 0.032521237933955 0.032521237933955 0.032521237933955 0.032521237933955 0
"Myrmecobius_fasciatus" 0.0324483551265259 0.0324483551265259 0.0324483551265259 0.0324483551265259 0.0324483551265259 0
"Notoryctes_caurinus" 0.028176393009838 0.028176393009838 0.028176393009838 0.028176393009838 0.028176393009838 0
"Notoryctes_typhlops" 0.028176393009838 0.028176393009838 0.028176393009838 0.028176393009838 0.028176393009838 0
"Lasiorhinus_krefftii" 0.0414506998158771 0.0414506998158771 0.0414506998158771 0.0414506998158771 0.0414506998158771 0
"Lasiorhinus_latifrons" 0.0414506998158771 0.0414506998158771 0.0414506998158771 0.0414506998158771 0.0414506998158771 0
"Vombatus_ursinus" 0.0367632934149147 0.0367632934149147 0.0367632934149147 0.0367632934149147 0.0367632934149147 0
"Phascolarctos_cinereus" 0.026284056059522 0.026284056059522 0.026284056059522 0.026284056059522 0.026284056059522 0
"Burramys_parvus" 0.0268472834508546 0.0268472834508546 0.0268472834508546 0.0268472834508546 0.0268472834508546 0
"Cercartetus_nanus" 0.0455669790824918 0.0455669790824918 0.0455669790824918 0.0455669790824918 0.0455669790824918 0
"Cercartetus_concinnus" 0.0455669790824918 0.0455669790824918 0.0455669790824918 0.0455669790824918 0.0455669790824918 0
"Cercartetus_lepidus" 0.0435649809480121 0.0435649809480121 0.0435649809480121 0.0435649809480121 0.0435649809480121 0
"Cercartetus_caudatus" 0.0400717823521305 0.0400717823521305 0.0400717823521305 0.0400717823521305 0.0400717823521305 0
"Strigocuscus_celebensis" 0.0776950451384792 0.077105809758742 0.0816761836656343 0.0560686758477137 0.130958160212728 0.074889484365014
"Ailurops_ursinus" 0.0917180379428876 0.0937224233870768 0.0961144494792372 0.0625368472392498 0.148027045215009 0.0854901979757593
"Ailurops_melanotis" 0.0917180379428876 0.0937224233870768 0.0961144494792372 0.0625368472392498 0.148027045215009 0.0854901979757593
"Spilocuscus_wilsoni" 0.114879483537492 0.119790340895078 0.124995543451368 0.070129983715372 0.206051251861433 0.135921268146061
"Spilocuscus_kraemeri" 0.11566430409805 0.12084850494721 0.125923800876632 0.0697061700736253 0.206964934977903 0.137258764904278
"Spilocuscus_rufoniger" 0.116214248321389 0.12134278871135 0.126439909563969 0.0691808365236348 0.212731574358762 0.143550737835128
"Spilocuscus_papuensis" 0.114679036374327 0.119192181817052 0.125551875872776 0.0678922933330622 0.209932170217089 0.142039876884027
"Spilocuscus_maculatus" 0.114789474451555 0.119280488620947 0.124970112372619 0.0683332030698494 0.205872172288932 0.137538969219083
"Strigocuscus_pelengensis" 0.0837770573192719 0.0840102114628618 0.0886091716326067 0.0587406687671374 0.143830079813469 0.0850894110463317
"Phalanger_lullulae" 0.136915282197526 0.143084499890693 0.147542615112246 0.08134059014258 0.241336015433065 0.159995425290485
"Phalanger_gymnotis" 0.136915282197526 0.143084499890693 0.147542615112246 0.08134059014258 0.241336015433065 0.159995425290485
"Phalanger_sericeus" 0.134524131177561 0.139938755953817 0.145487094529848 0.0807513227387544 0.238656757317849 0.157905434579095
"Phalanger_orientalis" 0.222184366102544 0.234633078882465 0.232692859907906 0.14240800162496 0.317379734184075 0.174971732559115
"Phalanger_mimicus" 0.251471459668311 0.261492898489016 0.258392935833026 0.174264953460752 0.330247858737237 0.155982905276485
"Phalanger_rothschildi" 0.251471459668311 0.261492898489016 0.258392935833026 0.174264953460752 0.330247858737237 0.155982905276485
"Phalanger_matabiru" 0.238734104496262 0.25095208503564 0.247771661263314 0.156800716331347 0.324072216914272 0.167271500582925
"Phalanger_intercastellanus" 0.219289324695367 0.230782436597487 0.229766884577609 0.13840231473661 0.313600975961826 0.175198661225216
"Phalanger_alexandrae" 0.219289324695367 0.230782436597487 0.229766884577609 0.13840231473661 0.313600975961826 0.175198661225216
"Phalanger_carmelitae" 0.177596425296149 0.187606606866349 0.19038796570208 0.10655425661383 0.28400012982539 0.17744587321156
"Phalanger_vestitus" 0.155968001992059 0.164299931675924 0.168503476356324 0.0917091601805978 0.265289555152271 0.173580394971673
"Phalanger_matanim" 0.117425701349009 0.120093450663075 0.1260736949988 0.0729185334771302 0.206555131739266 0.133636598262136
"Phalanger_ornatus" 0.117425701349009 0.120093450663075 0.1260736949988 0.0729185334771302 0.206555131739266 0.133636598262136
"Wyulda_squamicaudata" 0.0673370678826814 0.0653854675535863 0.0702964854903261 0.0530909494938795 0.110658274155315 0.0575673246614351
"Trichosurus_caninus" 0.0955524979978398 0.097855734725381 0.0997728566696645 0.064076933482688 0.141853587601835 0.0777766541191472
"Trichosurus_cunninghami" 0.0955524979978398 0.097855734725381 0.0997728566696645 0.064076933482688 0.141853587601835 0.0777766541191472
"Trichosurus_vulpecula" 0.0824494013104358 0.0842112243074546 0.0869562036776203 0.0571047916199591 0.132991907883017 0.0758871162630581
"Lagostrophus_fasciatus" 0.0759846018229634 0.0741650961140631 0.0768846795619123 0.0680512195442667 0.100484938190945 0.0324337186466779
"Dorcopsis_muelleri" 0.18962008445404 0.197442461983867 0.203753444635044 0.115039579584773 0.324084381344779 0.209044801760006
"Dorcopsis_atrata" 0.189547933956585 0.198888892878427 0.204031011085459 0.112036154978065 0.318038735257051 0.206002580278986
"Dorcopsis_hageni" 0.190361021870055 0.198944976754161 0.204063362294117 0.119132659845366 0.328572635863914 0.209439976018547
"Dorcopsis_luctuosa" 0.187537339521809 0.194619347273649 0.202125633229033 0.114863465736108 0.322060024335415 0.207196558599307
"Dorcopsulus_vanheurni" 0.138576338092965 0.14086688858055 0.147978296057736 0.0908060196123603 0.239316721006913 0.148510701394553
"Dorcopsulus_macleayi" 0.138576338092965 0.14086688858055 0.147978296057736 0.0908060196123603 0.239316721006913 0.148510701394553
"Dendrolagus_inustus" 0.181200629727815 0.187933216499171 0.200450978294786 0.108605518258766 0.373245746591084 0.264640228332318
"Dendrolagus_spadix" 0.217933552793532 0.227386758148732 0.241890459248603 0.126174680406317 0.433465100754304 0.307290420347987
"Dendrolagus_goodfellowi" 0.316182165050088 0.334710497964831 0.337487763771036 0.19195220217746 0.517711941391496 0.325759739214036
"Dendrolagus_mbaiso" 0.316182165050088 0.334710497964831 0.337487763771036 0.19195220217746 0.517711941391496 0.325759739214036
"Dendrolagus_pulcherrimus" 0.290961106374292 0.309054293257805 0.31461665443966 0.171277311772185 0.497999526271635 0.32672221449945
"Dendrolagus_matschiei" 0.256000387003046 0.270500310449335 0.281568303903443 0.142753693927628 0.47636031639447 0.333606622466842
"Dendrolagus_stellarum" 0.322477985222226 0.340101927585654 0.344986289791837 0.194159616480056 0.518704732692916 0.324545116212861
"Dendrolagus_scottae" 0.322477985222226 0.340101927585654 0.344986289791837 0.194159616480056 0.518704732692916 0.324545116212861
"Dendrolagus_notatus" 0.29406882079869 0.311978766985036 0.319100240155054 0.168158257157205 0.502449195943609 0.334290938786404
"Dendrolagus_dorianus" 0.289209318486964 0.304830219555524 0.31429148155841 0.169150979984352 0.496211269690042 0.32706028970569
"Dendrolagus_mayri" 0.289209318486964 0.304830219555524 0.31429148155841 0.169150979984352 0.496211269690042 0.32706028970569
"Dendrolagus_ursinus" 0.215128263631271 0.224237333280767 0.237896965795711 0.123627860854172 0.40789827260052 0.284270411746348
"Dendrolagus_lumholtzi" 0.213914148645415 0.221909208354411 0.234964295755374 0.125359552456875 0.399435827589091 0.274076275132216
"Dendrolagus_bennettianus" 0.213914148645415 0.221909208354411 0.234964295755374 0.125359552456875 0.399435827589091 0.274076275132216
"Petrogale_concinna" 0.245838756674292 0.254601991950061 0.267220738257588 0.143695311764784 0.448829338830939 0.305134027066154
"Petrogale_brachyotis" 0.245838756674292 0.254601991950061 0.267220738257588 0.143695311764784 0.448829338830939 0.305134027066154
"Petrogale_burbidgei" 0.212475268251452 0.220372617730021 0.233859546676575 0.125654927841931 0.418197667003049 0.292542739161118
"Petrogale_lateralis" 0.31136903364194 0.326092817482297 0.336200742549287 0.181514682833696 0.530330199628378 0.348815516794682
"Petrogale_godmani" 0.31136903364194 0.326092817482297 0.336200742549287 0.181514682833696 0.530330199628378 0.348815516794682
"Petrogale_coenensis" 0.277066242398419 0.293987559036725 0.303102609242667 0.159379753734298 0.50127591407753 0.341896160343232
"Petrogale_rothschildi" 0.273684889037674 0.288854662586967 0.299660290222527 0.158940026536728 0.492749403202841 0.333809376666113
"Petrogale_purpureicollis" 0.314401750481738 0.33145303947332 0.341994598569049 0.179231881011631 0.553355941377441 0.37412406036581
"Petrogale_sharmani" 0.425966223813521 0.446684688514775 0.445951386374577 0.270329911109001 0.611210675335739 0.340880764226739
"Petrogale_inornata" 0.447565138961271 0.464277529922851 0.464340533880044 0.297055007227048 0.619607576109018 0.32255256888197
"Petrogale_mareeba" 0.447565138961271 0.464277529922851 0.464340533880044 0.297055007227048 0.619607576109018 0.32255256888197
"Petrogale_assimilis" 0.393160594114702 0.411582555759261 0.416739303680922 0.24036506342295 0.595549130807899 0.355184067384949
"Petrogale_herberti" 0.389334243616332 0.410113768012761 0.41280536209069 0.238924329177596 0.591570811693518 0.352646482515923
"Petrogale_penicillata" 0.389334243616332 0.410113768012761 0.41280536209069 0.238924329177596 0.591570811693518 0.352646482515923
"Petrogale_xanthopus" 0.203160103553905 0.208217394876762 0.222992828904511 0.119140124392534 0.385440138504155 0.266300014111621
"Petrogale_persephone" 0.147983403386912 0.150061454493782 0.159842889386832 0.0961363501303642 0.275097506956589 0.178961156826225
"Thylogale_browni" 0.259731738591561 0.27634124047749 0.279073207829041 0.154038630500623 0.433421056167692 0.279382425667068
"Thylogale_calabyi" 0.283020145609338 0.298826091262462 0.300237353915683 0.180809358766517 0.44817829961692 0.267368940850403
"Thylogale_brunii" 0.283020145609338 0.298826091262462 0.300237353915683 0.180809358766517 0.44817829961692 0.267368940850403
"Thylogale_lanatus" 0.226098763830094 0.238953955109682 0.246469604319593 0.130435213001487 0.409177428623459 0.278742215621972
"Thylogale_stigmatica" 0.192325144304774 0.199753899746934 0.210995856037191 0.109661632319332 0.363514134162263 0.253852501842931
"Thylogale_thetis" 0.161111342337224 0.165634757854594 0.176444980705289 0.0949285773524543 0.304427622211444 0.20949904485899
"Thylogale_billardierii" 0.134491003316455 0.136998241825932 0.144908860646044 0.0869839206284965 0.250559391237609 0.163575470609113
"Onychogalea_unguifera" 0.13755880530607 0.141212990847888 0.145246457531001 0.0899392354663776 0.223036456942133 0.133097221475755
"Onychogalea_lunata" 0.13755880530607 0.141212990847888 0.145246457531001 0.0899392354663776 0.223036456942133 0.133097221475755
"Setonix_brachyurus" 0.116322035332127 0.115552948841018 0.12310835963696 0.0810735445960228 0.201142660611406 0.120069116015383
"Lagorchestes_hirsutus" 0.205617735014593 0.213362329759369 0.22487791331319 0.120731348488559 0.375200720356722 0.254469371868164
"Lagorchestes_conspicillatus" 0.203155481410152 0.215369323441971 0.222322432431949 0.118633199092013 0.37831261032666 0.259679411234648
"Lagorchestes_asomatus" 0.203499451886684 0.21333452050496 0.22256473231035 0.120313445421001 0.362868662451385 0.242555217030383
"Lagorchestes_leporides" 0.203790266822291 0.215375742048092 0.223379771778768 0.11716925350003 0.373992604307264 0.256823350807234
"Macropus_irma" 0.246919830938753 0.260038498396359 0.270838423906971 0.143171235298339 0.462642280114693 0.319471044816354
"Macropus_rufogriseus" 0.286143785055456 0.303128582073571 0.310679645064385 0.164904545516444 0.494296508083139 0.329391962566695
"Macropus_parma" 0.390948325738779 0.41131363576435 0.408770156833593 0.248029199647753 0.564668188819179 0.316638989171426
"Macropus_dorsalis" 0.390948325738779 0.41131363576435 0.408770156833593 0.248029199647753 0.564668188819179 0.316638989171426
"Macropus_parryi" 0.36285807163197 0.381501047566972 0.384286341581503 0.215882209521646 0.554028608183878 0.338146398662232
"Macropus_agilis" 0.3620680356574 0.384466366927306 0.383812031377912 0.221646523275808 0.551251471220249 0.329604947944441
"Macropus_eugenii" 0.389343050834502 0.408586609057743 0.407541230711115 0.253074494399184 0.568221633287316 0.315147138888132
"Macropus_greyi" 0.389343050834502 0.408586609057743 0.407541230711115 0.253074494399184 0.568221633287316 0.315147138888132
"Macropus_antilopinus" 0.324092138160334 0.341942214548067 0.345617037410777 0.200702376425471 0.518997356835244 0.318294980409773
"Macropus_robustus" 0.324092138160334 0.341942214548067 0.345617037410777 0.200702376425471 0.518997356835244 0.318294980409773
"Macropus_rufus" 0.294698223651355 0.312780964284878 0.318681544616948 0.176174606343963 0.497032034598606 0.320857428254643
"Macropus_bernardus" 0.255658625900265 0.269645454717287 0.280500561548774 0.14928807096378 0.466599538193641 0.317311467229861
"Wallabia_bicolor" 0.181346321619718 0.185382135023653 0.19786481956487 0.111433222368115 0.347354124181694 0.23592090181358
"Macropus_giganteus" 0.18218270342153 0.186527200988181 0.198496758946008 0.112535201831574 0.342755020969906 0.230219819138333
"Macropus_fuliginosus" 0.182182993407717 0.186541142462376 0.198496819243206 0.112535201831574 0.34275767783607 0.230222476004497
"Potorous_tridactylus" 0.132516947528008 0.132516947528008 0.132516947528008 0.132516947528008 0.132516947528008 0
"Potorous_platyops" 0.146265734706315 0.146265734706315 0.146265734706315 0.146265734706315 0.146265734706315 0
"Potorous_gilbertii" 0.159531073746457 0.159531073746457 0.159531073746457 0.159531073746457 0.159531073746457 0
"Potorous_longipes" 0.159531073746457 0.159531073746457 0.159531073746457 0.159531073746457 0.159531073746457 0
"Bettongia_lesueur" 0.174762186156545 0.174762186156545 0.174762186156545 0.174762186156545 0.174762186156545 0
"Bettongia_pusilla" 0.174762186156545 0.174762186156545 0.174762186156545 0.174762186156545 0.174762186156545 0
"Bettongia_gaimardi" 0.131453346614488 0.131453346614488 0.131453346614488 0.131453346614488 0.131453346614488 0
"Bettongia_penicillata" 0.131024764943573 0.131024764943573 0.131024764943573 0.131024764943573 0.131024764943573 0
"Aepyprymnus_rufescens" 0.113128475088286 0.113128475088286 0.113128475088286 0.113128475088286 0.113128475088286 0
"Caloprymnus_campestris" 0.130892665676322 0.130892665676322 0.130892665676322 0.130892665676322 0.130892665676322 0
"Borungaboodie_hatcheri" 0.130892665676322 0.130892665676322 0.130892665676322 0.130892665676322 0.130892665676322 0
"Hypsiprymnodon_moschatus" 0.0304592613232025 0.0304592613232025 0.0304592613232025 0.0304592613232025 0.0304592613232025 0
"Gymnobelideus_leadbeateri" 0.0396111545337188 0.0396111545337188 0.0396111545337188 0.0396111545337188 0.0396111545337188 0
"Dactylopsila_tatei" 0.0804769995326906 0.0838556678314704 0.085619145296402 0.0516865991157813 0.132709940241729 0.0810233411259481
"Dactylopsila_trivirgata" 0.0800593597833634 0.0831877780937428 0.0853945764110684 0.0508234059945345 0.132208972436132 0.081385566441597
"Dactylopsila_megalura" 0.0800944134572393 0.0838805701968714 0.0856257636580473 0.0495633599230354 0.131720715479495 0.08215735555646
"Dactylonax_palpator" 0.0596931132988923 0.0593228397774088 0.0634200187272314 0.0424696181426237 0.100975235781994 0.0585056176393708
"Petaurus_abidi" 0.0723177627784336 0.0737044917507981 0.0783561179343774 0.0463038349597454 0.137544885769034 0.0912410508092883
"Petaurus_breviceps" 0.0992109675695232 0.103325239944179 0.105791106610233 0.0616145055743632 0.161085795751995 0.0994712901776315
"Petaurus_biacensis" 0.0992109675695232 0.103325239944179 0.105791106610233 0.0616145055743632 0.161085795751995 0.0994712901776315
"Petaurus_gracilis" 0.0990311636884934 0.102862257900788 0.105636077601333 0.0611823571574012 0.160999669674584 0.099817312517183
"Petaurus_norfolcensis" 0.0990311636884934 0.102862257900788 0.105636077601333 0.0611823571574012 0.160999669674584 0.099817312517183
"Petaurus_australis" 0.0595156726130948 0.0594346786019085 0.063585826910005 0.042265943236408 0.113378711490005 0.0711127682535968
"Pseudochirops_corinnae" 0.0651032184459637 0.0651032184459637 0.0651032184459637 0.0651032184459637 0.0651032184459637 0
"Pseudochirops_cupreus" 0.0829951944279994 0.0829951944279994 0.0829951944279994 0.0829951944279994 0.0829951944279994 0
"Pseudochirops_albertisii" 0.0874669454947744 0.0874669454947744 0.0874669454947744 0.0874669454947744 0.0874669454947744 0
"Pseudochirops_coronatus" 0.0874669454947744 0.0874669454947744 0.0874669454947744 0.0874669454947744 0.0874669454947744 0
"Petropseudes_dahli" 0.061381801143116 0.061381801143116 0.061381801143116 0.061381801143116 0.061381801143116 0
"Pseudochirops_archeri" 0.048916801711126 0.048916801711126 0.048916801711126 0.048916801711126 0.048916801711126 0
"Pseudochirulus_forbesi" 0.218074943224313 0.218074943224313 0.218074943224313 0.218074943224313 0.218074943224313 0
"Pseudochirulus_larvatus" 0.218074943224313 0.218074943224313 0.218074943224313 0.218074943224313 0.218074943224313 0
"Pseudochirulus_caroli" 0.222359118852884 0.222359118852884 0.222359118852884 0.222359118852884 0.222359118852884 0
