"harmMeans" "medians" "means" "Count.of.NA" "range" "variance" "stdev" "cv" "sterror" "low95" "high95"
"Tolypeutes_matacus_DASYPODIDAE_CINGULATA" 0.0410726787639348 0.0416242971445038 0.0420410650048862 0 0.0537845143865195 4.18321062288807e-05 0.00646777444171337 0.15384421020166 6.46777444171337e-05 0.0309190130076823 0.0560403774153592
"Chlamyphorus_truncatus_DASYPODIDAE_CINGULATA" 0.0416284990652956 0.042159671935919 0.042561079556409 0 0.0500722886818442 4.08306407674308e-05 0.00638988581802764 0.150134486357629 6.38988581802764e-05 0.0315331029980962 0.0564112166273142
"Calyptophractus_retusus_DASYPODIDAE_CINGULATA" 0.0416284990652956 0.042159671935919 0.042561079556409 0 0.0500722886818442 4.08306407674308e-05 0.00638988581802764 0.150134486357629 6.38988581802764e-05 0.0315331029980962 0.0564112166273142
"Dasypus_kappleri_DASYPODIDAE_CINGULATA" 0.0357669879211138 0.0362723161424535 0.0365506556906175 0 0.0430713108884808 2.9250647171381e-05 0.00540838674388038 0.147969623025633 5.40838674388038e-05 0.0272057009542912 0.0479869715781536
"Dasypus_novemcinctus_DASYPODIDAE_CINGULATA" 0.0357669879211138 0.0362723161424535 0.0365506556906175 0 0.0430713108884808 2.9250647171381e-05 0.00540838674388038 0.147969623025633 5.40838674388038e-05 0.0272057009542912 0.0479869715781536
"Uropsilus_investigator_TALPIDAE_EULIPOTYPHLA" 0.0646650774830293 0.0650671058334886 0.0656377949534043 0 0.0499524223381801 6.34563982505851e-05 0.00796595243838331 0.12136227982732 7.96595243838331e-05 0.0501005465963131 0.0821568079727281
"Uropsilus_soricipes_TALPIDAE_EULIPOTYPHLA" 0.0776647659423889 0.0783957409693395 0.0787120426735377 0 0.0589318461297011 7.9698466378039e-05 0.00892739975457798 0.113418473861806 8.92739975457798e-05 0.0598979756665123 0.0965095046548196
"Uropsilus_gracilis_TALPIDAE_EULIPOTYPHLA" 0.0851316266344267 0.0858072080288133 0.0862808571662345 0 0.064857648936905 9.60519637476932e-05 0.00980061037628235 0.113589626925006 9.80061037628235e-05 0.0654924767108453 0.105849635727509
"Uropsilus_andersoni_TALPIDAE_EULIPOTYPHLA" 0.0910795370275392 0.0917465866627634 0.0923094054852455 0 0.0679827661973448 0.00010977685510318 0.0104774450656245 0.113503548317178 0.000104774450656245 0.0699086356812479 0.112897239781321
"Uropsilus_aequodonenia_TALPIDAE_EULIPOTYPHLA" 0.0910795370275392 0.0917465866627634 0.0923094054852455 0 0.0679827661973448 0.00010977685510318 0.0104774450656245 0.113503548317178 0.000104774450656245 0.0699086356812479 0.112897239781321
"Parascalops_breweri_TALPIDAE_EULIPOTYPHLA" 0.0538467368247442 0.0541486307479015 0.0551197627907041 0 0.0833367179200916 8.03565750321874e-05 0.00896418289818918 0.162631013711492 8.96418289818918e-05 0.040735844536907 0.0782118954043694
"Scalopus_aquaticus_TALPIDAE_EULIPOTYPHLA" 0.0675654471128253 0.0678330629969388 0.069220325261824 0 0.102156153376713 0.000126517538146314 0.0112480015178837 0.162495646695366 0.000112480015178837 0.0510680188647096 0.0951989852837816
